station,member_casual,latitude,longitude,number_of_rides
Komensky Ave & 31st St,member,41.83755114491525,-87.72674479237288,59
La Villita Park (Albany/30th),casual,41.839524417118646,-87.70130720525424,59
Loomis St & Lexington St*,casual,41.872175217118645,-87.66152841355932,59
Public Rack - Jensen Park,member,41.963055489661016,-87.72039906677966,59
Shields Ave & 43rd St,casual,41.81619537186441,-87.63467636559322,59
Ellis Ave & 83rd St,casual,41.74412502482759,-87.59906159258621,58
Homewood Ave & 115th St,casual,41.684594447413794,-87.67076797672414,58
Kedzie Ave & 104th St,casual,41.70297711724138,-87.70105557655172,58
Kildare & Cermak,casual,41.851087007413796,-87.73160040310344,58
Latrobe Ave & Chicago Ave,casual,41.89473733241379,-87.75688050293104,58
Lawndale Ave & 16th St,casual,41.859427312586206,-87.71845294068966,58
Maryland Ave & 104th St,casual,41.708255062758624,-87.60115956034483,58
North Ave & New England Ave,casual,41.90959741913793,-87.79837764017242,58
Public Rack - Avers & Lawrence,member,41.968410693275864,-87.72424688689655,58
Public Rack - Lafayette Ave & 95th St,casual,41.72143695965517,-87.62367621293103,58
Austin Blvd & Chicago Ave,member,41.89486851421052,-87.77463419192982,57
Cicero Ave & Quincy St,casual,41.87761389596491,-87.74539525719298,57
Karlov Ave & Madison St,casual,41.88085546736842,-87.72794289473684,57
MLK Jr Dr & 83rd St,casual,41.743107984210525,-87.61480121035088,57
Prospect Sq & 91st St,member,41.72804262649123,-87.66758051894737,57
Public Rack - Laramine Ave & Winnemac Ave,member,41.97171440052632,-87.75769863912281,57
Public Rack - Wilbur Wright College South,member,41.958344468771934,-87.78742925210527,57
Sacramento Ave & 25th St,member,41.8471797054386,-87.7001270740351,57
Tripp Ave & 31st St,casual,41.838734753157894,-87.73021311719299,57
Vernon Ave & 107th St,casual,41.70017601035088,-87.6122974608772,57
Altgeld Gardens,casual,41.656855218392856,-87.59881502517857,56
Big Marsh Park,member,41.68587730339286,-87.57381751553572,56
Hale Ave & 107th St,member,41.69921315892857,-87.66888904125,56
Hastings LWS,member,41.86,-87.68,56
Jeffery Blvd & 76th St,member,41.7571218075,-87.57584437482143,56
Kilbourn & Belden,member,41.921601269285716,-87.73931469553571,56
Major Ave & Bloomingdale Ave,casual,41.91189690107143,-87.76896522089285,56
Marshfield Ave & 59th St,casual,41.786814843035714,-87.66621297696429,56
McCormick Blvd & Devon Ave,member,41.99713443642857,-87.71121428839287,56
Torrence Ave & 126th Pl,casual,41.66629589660714,-87.55719135482143,56
Vernon Ave & 75th St,casual,41.75837032125,-87.61414410089286,56
Albany Ave & Douglas Blvd,casual,41.86277249290909,-87.70258959454546,55
Avenue O & 118th St,casual,41.681013235636364,-87.53797167381818,55
Halsted St & 96th St,casual,41.71971108072727,-87.64293598218181,55
Public Rack - California Ave & Touhy Ave - NW,casual,42.011159802181815,-87.69996606327273,55
Vernon Ave & 79th St,casual,41.750943346545455,-87.61379057527273,55
Vincennes Ave & 75th St,casual,41.75796650490909,-87.63121131909091,55
Halsted St & 78th St,member,41.75250298351852,-87.64380289037037,54
Houston Ave & 92nd St,casual,41.728204912037036,-87.54965180222221,54
Lavergne & Fullerton,member,41.922583440925926,-87.75076872814815,54
Public Rack - Lawndale Ave & 23rd St,casual,41.84983036185185,-87.71681781314815,54
Wabash Ave & 83rd St,casual,41.74335814185185,-87.62284151907407,54
Exchange Ave & 79th St,member,41.75172002735849,-87.55281437490567,53
Halsted St & 51st St,casual,41.80179774433962,-87.64522799773584,53
Hamlin Ave & 62nd Pl,member,41.77997816679245,-87.71963040301887,53
Monticello Ave & Chicago Ave,casual,41.89668996037736,-87.71822776075471,53
Public Rack - Campbell Ave & Pratt Blvd,member,42.0064744945283,-87.69183767226416,53
Stewart Ave & 83rd St,member,41.743706178867924,-87.63408433886792,53
Stony Island Ave & 82nd St,casual,41.74656329037736,-87.58600090377358,53
Stony Island Ave & South Chicago Ave,member,41.75117231132076,-87.58534001283019,53
Ashland Ave & 78th St,casual,41.752219883653844,-87.66376014846153,52
Public Rack - Olmstead Ave & Oliphant Ave,member,42.00214580173077,-87.81732275307692,52
Hamlin Ave & Grand Ave,member,41.903221296862746,-87.72125704843137,51
Homewood Ave & 115th St,member,41.68460800156863,-87.67080553705883,51
Maplewood Ave & 59th St,member,41.78740104529412,-87.68821012627451,51
Public Rack - Forest Glen & Peterson,member,41.9898739127451,-87.74273832921568,51
Public Rack - Midway Orange Line,member,41.78698607039215,-87.73854783686275,51
Campbell Ave & Montrose Ave (Temp),casual,41.9615305534,-87.6928097272,50
Loomis St & 89th St,member,41.732436687,-87.6580662212,50
Public Rack - Champlain Ave & 65th St,casual,41.7782177346,-87.6097492026,50
Public Rack - Cicero Ave & Wrightwood Ave,casual,41.9288109318,-87.748116671,50
Public Rack - Kedzie Ave & Argyle St,casual,41.9710074388,-87.70938069179999,50
Stewart Ave & 63rd St,member,41.7798420378,-87.6347774484,50
Bennett Ave & 79th St,casual,41.751797018775505,-87.57850047959184,49
Cottage Grove Ave & 111th Pl,member,41.69168633612245,-87.61001288979593,49
Yates Blvd & 93rd St,casual,41.72616554102041,-87.56629594163265,49
Cicero Ave & Lake St,member,41.886869635416666,-87.74533513083333,48
Commercial Ave & 130th St,member,41.659147108125,-87.55075681854167,48
Damen Ave & 59th St,member,41.785948131875,-87.67415751291666,48
Komensky Ave & 55th St,member,41.79191403375,-87.722434579375,48
Long Ave & North Ave,casual,41.90953714520833,-87.76054060729167,48
Public Rack - 63rd Pl & Narraganssett Ave,casual,41.77680487208333,-87.78195705020833,48
Central Park Ave & Douglas Blvd,casual,41.862006255957446,-87.71648199659575,47
Damen Ave & 74th St,casual,41.75927861255319,-87.67365044085106,47
Eberhart Ave & 91st St,casual,41.72928361680851,-87.61126061170214,47
Kenosha Ave & Wellington Ave,member,41.934473480212766,-87.73378687361702,47
Monticello Ave & Lawrence Ave,casual,41.96818406255319,-87.71952857659575,47
Public Rack - Fullerton Ave & Narragansett Ave,casual,41.92201979489362,-87.78774543276596,47
Public Rack - Kostner Ave & Diversey Ave,casual,41.931351631063826,-87.7378316806383,47
Public Rack - Lafayette Ave & 95th St,member,41.72102493446808,-87.62318169723405,47
Menard Ave & North Ave,casual,41.90985632369565,-87.7701051373913,46
Public Rack - Christiana Ave & Archer Ave,member,41.810041145,-87.70995218478261,46
Sacramento Blvd & Polk St,member,41.87014571630434,-87.70004404239131,46
Woodlawn & 103rd,casual,41.70738101347826,-87.5940489321739,46
Cicero Ave & Quincy St,member,41.87760519933333,-87.74538809311112,45
Homan Ave & Fillmore St,casual,41.86881819688889,-87.71050728355556,45
Public Rack - Kedzie Ave & Archer Ave,casual,41.811623304,-87.702612944,45
Public Rack - Nagle Ave & Belmont Ave,casual,41.93891170244444,-87.78835219088889,45
Public Rack - Prairie Ave & Garfield Blvd S,casual,41.79436793377778,-87.618983546,45
Public Rack - Washington Park Ct & 51st St,casual,41.80218282977778,-87.61513406822222,45
Stony Island Ave & South Chicago Ave,casual,41.751173904,-87.58533693066667,45
Woodlawn & 103rd - Olive Harvey Vaccination Site,casual,41.70994173333333,-87.59008927777778,45
Cicero Ave & Flournoy St,member,41.87214199409091,-87.7466397375,44
Greenwood Ave & 91st St,member,41.728673941590905,-87.59728613681818,44
Halsted St & 56th St,casual,41.79295511068182,-87.64500368386364,44
Mason Ave & Belmont Ave,member,41.93906654568182,-87.77141454863636,44
Oglesby Ave & 100th St,casual,41.713364546818184,-87.56585600590908,44
Public Rack - Eli Whitney Public School,casual,41.840040256818185,-87.72810633181818,44
Public Rack - Jonathan Y Scammon Public School,casual,41.94093075863636,-87.73138851704546,44
Public Rack - Western Ave & Devon Ave,casual,41.99830685954546,-87.6898385225,44
Ashland Ave & 78th St,member,41.752222500465116,-87.6637977227907,43
Cottage Grove Ave & 71st St,member,41.765733526744185,-87.60501989558139,43
Cottage Grove Ave & 78th St,casual,41.75318255255814,-87.60501972558139,43
Public Rack - Stewart Ave & 123rd St,casual,41.670318878604654,-87.63198237930233,43
Ashland Ave & 74th St,casual,41.759214365714286,-87.66347945333334,42
Elizabeth St & 47th St,member,41.80839879214286,-87.65652388833334,42
Kedzie Ave & 52nd St,member,41.79964186142857,-87.70132419904762,42
Mulligan Ave & Wellington Ave,member,41.93056692023809,-87.78052010357143,42
Public Rack - Brandon Ave & 91st St,member,41.730108355,-87.5478223092857,42
Public Rack - Irving Park Rd & Leclaire Ave,member,41.95308887047619,-87.75442636309523,42
Public Rack - Parkside & Archer,member,41.795676492619044,-87.76347779404762,42
Public Rack - Pulaski & Rosemont,member,41.995242460238096,-87.72884766238096,42
Public Rack - S. New England/ W. 65th,casual,41.77363182547619,-87.79324087142857,42
Vincennes Ave & 104th St,casual,41.70493837428572,-87.65696071785715,42
California Ave & 36th St,member,41.82891464804878,-87.69274259536586,41
East End Ave & 87th St,casual,41.73680839902439,-87.58280433731707,41
Eberhart Ave & 131st St,casual,41.65828111365854,-87.6107238795122,41
Karlov Ave & Madison St,member,41.88085845439024,-87.72793367731707,41
Marquette Ave & 89th St,casual,41.73368771902439,-87.55843395121951,41
Parkside Ave & Armitage Ave,casual,41.91841830097561,-87.76857537658536,41
Public Rack - California Ave & Touhy Ave - NW,member,42.01108986926829,-87.69993615756098,41
Public Rack - Lockwood Ave & Diversey Ave,casual,41.93037835317073,-87.75973661658537,41
Public Rack - Melvina Ave & Belmont Ave,casual,41.9392837404878,-87.78058317853659,41
St Louis Ave & Norman Bobbins Ave,member,41.79246319121951,-87.71068787829267,41
Whipple St & Roosevelt Rd,casual,41.86754922195122,-87.70120150121951,41
Augusta Blvd & Laramie Ave,casual,41.89888303925,-87.756283689,40
Burnham Greenway & 105th St,member,41.7045865765,-87.52826680825,40
Halsted St & 104th St,casual,41.70515436175,-87.64241973425,40
Mayfield & Roosevelt Rd,casual,41.86621735125,-87.77149593175,40
Mozart St & Jackson Blvd,casual,41.878249957,-87.698170106,40
Public Rack - Prairie Ave & 47th St ,member,41.8098749505,-87.61979640325,40
Public Rack - Washington Park Ct & 51st St,member,41.802007462,-87.6154764245,40
Racine Ave & 61st St,casual,41.783187562,-87.654357109,40
Richmond St & 59th St,member,41.7870591845,-87.69765367175,40
S Wentworth Ave & W 111th St,casual,41.691557194,-87.62893729425,40
Spaulding Ave & 63rd St,member,41.7798512925,-87.709224075,40
Calumet Ave & 71st St,casual,41.76551466820513,-87.61693321205128,39
Francisco Ave & Hollywood Ave,member,41.98341318948718,-87.70121643205128,39
Nordica & Medill,member,41.92110642307692,-87.8009972225641,39
Public Rack - Columbus & 79th,casual,41.74929827974359,-87.70403444974359,39
Public Rack - Milwaukee Ave & Addison St,casual,41.94792051435898,-87.73755880948718,39
Public Rack - Racine Ave & 109th Pl,casual,41.694233249487176,-87.65239444666666,39
Rockwell St & 63rd St,casual,41.77912486205128,-87.68898211692307,39
Constance Ave & 95th St,member,41.722216889473685,-87.57896352631579,38
Elizabeth St & 47th St,casual,41.80839923947369,-87.65652613842106,38
Elizabeth St & 92nd St,casual,41.72681852473684,-87.65429211973685,38
Laramie Ave & Gladys Ave,casual,41.87581000236842,-87.75531750342105,38
Laramie Ave & Kinzie St,member,41.88783137868421,-87.75557946657895,38
Loomis St & 89th St,casual,41.732414898421055,-87.65807249736842,38
Meade Ave & Addison St,member,41.94742503368421,-87.77932794973684,38
Monticello Ave & Chicago Ave,member,41.89711729657895,-87.71845870447369,38
Public Rack - Ashland Ave & 91st St,member,41.728477117894734,-87.66258604421053,38
Public Rack - California Ave & Devon Ave - NE,casual,41.998589966842104,-87.69978281868421,38
Public Rack - California Ave & Devon Ave - NW,member,41.999153984473686,-87.69980906578948,38
Troy St & Jackson Blvd,casual,41.878961537368426,-87.70203440473685,38
Eberhart Ave & 91st St,member,41.729281875135136,-87.61136281675677,37
Kostner Ave & Adams St,casual,41.87791465297297,-87.73594410702702,37
Menard Ave & Division St,casual,41.90176672567568,-87.77038781405405,37
Public Rack - 56th St & Mulligan Ave,casual,41.79036471027027,-87.77996226702703,37
Pulaski Rd & 21st St,member,41.85223551,-87.72294757486486,37
Ashland Ave & 74th St,member,41.75921241472222,-87.66347593972222,36
Buckingham - Fountain,member,41.876585894444446,-87.62043598972221,36
McCormick Blvd & Devon Ave,casual,41.99713131694444,-87.71121403194445,36
Public Rack - Calumet Ave & 51st St,member,41.80197862194444,-87.61845458555555,36
Public Rack - Keystone Ave & North Ave,casual,41.90992200666666,-87.72893281527777,36
Public Rack - Kilpatrick & Elston,member,41.96994713944444,-87.74290885166667,36
Public Rack - King Dr & 115th St,member,41.68757159277778,-87.61177067,36
Public Rack - Milwaukee Ave & Addison St,member,41.94893852472222,-87.73875556333333,36
Public Rack - State ST & 42nd St,member,41.81960899805556,-87.62832459444444,36
Public Rack - Western Ave & 96th St,member,41.71872617694444,-87.68154749194444,36
Spaulding Ave & 16th St,casual,41.859191445,-87.70848116611111,36
Summit Ave & 86th St,member,41.74208509333333,-87.64587390638889,36
Tripp Ave & 15th St,member,41.860456909722224,-87.73086921944444,36
Albany Ave & 16th St,member,41.85949186885714,-87.70225616514286,35
Ashland Ave & 66th St,member,41.774076554,-87.66377620628572,35
Hegewisch Metra Station,member,41.64852345285714,-87.54612452771428,35
Indiana Ave & 103rd St,member,41.70713105428571,-87.61848848942857,35
Lawndale Ave & 30th St,member,41.83959767457143,-87.71882615028571,35
Panama Ave & Grace St,casual,41.949329298,-87.82978818228571,35
Public Rack - Cicero Ave & Altgeld St,member,41.927225340285716,-87.74770065457143,35
Public Rack - Halsted St & 95th St - SE,member,41.72020715714286,-87.640875474,35
Public Rack - Keystone Ave & North Ave,member,41.909937588285715,-87.72913906085715,35
Public Rack - Nashotah & Northwest Hwy,member,41.988182416,-87.791262654,35
Public Rack - Neva Ave & Grand Ave,casual,41.922613888571426,-87.80331399371428,35
Public Rack - Prairie Ave & 47th St ,casual,41.80972491457143,-87.61955584457144,35
Public Rack - Pulaski Rd & 44th St,casual,41.81142659542857,-87.72131667485714,35
Public Rack - S Menard & W 63rd,casual,41.777737416571426,-87.76741386971429,35
Public Rack - Sacramento Ave & Devon Ave,casual,41.99823427685714,-87.70324166485715,35
Summit Ave & 86th St,casual,41.73785001885714,-87.64490644857143,35
Cottage Grove Ave & 78th St,member,41.753182209705884,-87.60501363823529,34
Damen Ave/Coulter St,member,41.84920843941177,-87.67564475411764,34
Halsted St & 104th St,member,41.70514731588235,-87.64242897058823,34
Major Taylor Trail & 124th St,casual,41.66870385205882,-87.63713197794118,34
May St & 69th St,casual,41.768951019117644,-87.652947775,34
Public Rack - 4810 Keeler Ave,member,41.96834357764706,-87.73292363294118,34
Public Rack - Milwaukee Ave & Culyer Ave,member,41.953225780588234,-87.74963823529411,34
Public Rack - Milwaukee Ave & Kennedy Expy,member,41.97124493235294,-87.76385844441177,34
Public Rack - Sacramento Ave & Devon Ave,member,41.99883236617647,-87.70213465970589,34
South Chicago Ave & 83rd St,casual,41.74392389529412,-87.57521730588236,34
Stony Island Ave & 90th St,casual,41.73139061852941,-87.5857546667647,34
Tripp Ave & 15th St,casual,41.860358526764706,-87.73067394205883,34
Campbell Ave & 51st St,member,41.800312477272726,-87.68891938242425,33
Halsted St & 111th St,casual,41.69227851787879,-87.64268650363637,33
Homan Ave & Fillmore St,member,41.86914191545454,-87.71037689272727,33
Public Rack - Austin Ave & Wrightwood Ave,member,41.928732794848486,-87.77777619909091,33
Public Rack - King Dr & 115th St,casual,41.688187916666664,-87.61131558363637,33
Public Rack - Laramine Ave & Winnemac Ave,casual,41.97161370515151,-87.75786287121213,33
Public Rack - Parkside & Archer,casual,41.79633176181818,-87.76294483484848,33
Spaulding Ave & 63rd St,casual,41.77982281727273,-87.70906886030302,33
Kostner Ave & Lake St,member,41.8859278528125,-87.7353973146875,32
Public Rack - Hoyne Ave & 110th Pl,casual,41.6912286671875,-87.672237215,32
Public Rack - Kedzie Ave & 58th St,member,41.789323746875,-87.70144677,32
Public Rack - Kedzie Ave & 60th St,member,41.7850694790625,-87.7031904959375,32
Public Rack - Keystone Ave & Irving Park Rd,member,41.9527516959375,-87.7299240884375,32
Public Rack - Lockwood & Archer,casual,41.79678900625,-87.7552933203125,32
Public Rack - Western & 79th,casual,41.7508462328125,-87.6825687390625,32
Public Rack - Wilbur Wright College South,casual,41.958348011875,-87.787451153125,32
Western Ave & 104th St,member,41.7046026034375,-87.681144014375,32
Public Rack - 111th St - Morgan Park Metra,member,41.69173499064516,-87.6703565216129,31
Public Rack - 61st St & Melvina Ave,casual,41.78065315548387,-87.77756209419354,31
Public Rack - Central Ave & Pensacola Ave,member,41.96001046580645,-87.7671677,31
Public Rack - Kimball & Ardmore,member,41.9871140283871,-87.71382057096774,31
Sacramento Blvd & Polk St,casual,41.87073758129032,-87.70022482096775,31
California Ave & 29th St,casual,41.84016962766667,-87.692889449,30
Central Ave & Harrison St,member,41.87300535533333,-87.76450291233333,30
Central Park & Augusta Blvd,member,41.89923669833333,-87.717625954,30
Indiana Ave & 133rd St,casual,41.65272028733333,-87.61787902133334,30
Public Rack - Campbell Ave & Pratt Blvd,casual,42.007212386,-87.691455766,30
Public Rack - Forrestville Ave & 47th St,member,41.809483068333336,-87.61249542266667,30
Public Rack - Kedzie Ave & 62nd Pl,member,41.780032393333336,-87.70116313933333,30
Public Rack - Lorel Ave & Grand Ave,casual,41.91937080966667,-87.75990839033334,30
Public Rack - N. Oakview and W. Gregory St,casual,41.98012425733334,-87.84363368166667,30
Springfield Ave & 47th St,member,41.809424542,-87.72037128333334,30
Vincennes Ave & 75th St,member,41.75797067766667,-87.63121067766666,30
Halsted St & 59th St,member,41.78756031689655,-87.64487887551724,29
Halsted St & 73rd St,casual,41.76161179034482,-87.64415056965517,29
Michigan Ave & 114th St,casual,41.68702457241379,-87.62110483413794,29
Public Rack - McCormick Blvd & Devon Ave,member,41.99870916793103,-87.7106882224138,29
S Michigan Ave & E 118th St,casual,41.67988162517241,-87.62049760379311,29
State St & 76th St,casual,41.75700920862069,-87.62461619137932,29
State St & 76th St,member,41.75702063137931,-87.62460853689656,29
Keeler Ave & Roosevelt Rd,casual,41.867279745357145,-87.72998494321429,28
MLK Jr Dr & 83rd St,member,41.74310945571428,-87.61480398785714,28
Olive Harvey College,member,41.70955464357143,-87.59023048714286,28
Public Rack - Avondale Ave & Addison St,casual,41.948528137857146,-87.71993924607143,28
Public Rack - Elston Ave & Kenneth Ave,casual,41.96770699214286,-87.73956472964285,28
Public Rack - Fairfield Ave & 63rd St,member,41.77994501214286,-87.690215405,28
Public Rack - Milwaukee Ave & Kennedy Expy,casual,41.971191468214286,-87.76369497071428,28
Public Rack - Oketo Ave & Belmont Ave,casual,41.9390238425,-87.81096212178572,28
Public Rack - Pulaski Rd & Fullerton Ave,member,41.923280271428574,-87.7283500325,28
S Aberdeen St & W 106th St,casual,41.70090512142857,-87.64952256357142,28
Steelworkers Park,member,41.73862894214286,-87.53054716892858,28
Calumet Park,member,41.71370975,-87.5308429737037,27
Clyde Ave & 87th St,member,41.737174528148145,-87.57271130296296,27
Marshfield Ave & 59th St,member,41.786797884074076,-87.66619397518518,27
Public Rack - Central Ave & Pensacola Ave,casual,41.96001312666667,-87.76747922296296,27
Public Rack - Cicero Ave & Roscoe St,casual,41.94195028259259,-87.74777448740741,27
Public Rack - Hamlin Ave & Grand Ave,casual,41.901919219999996,-87.72015276259259,27
Public Rack - Hamlin Ave & Grand Ave,member,41.90190759777778,-87.72014340444444,27
Public Rack - Kimball Ave & Lawrence Ave,member,41.968192807037035,-87.71296570592592,27
Public Rack - Laramie Ave & Belmont Ave,casual,41.93910156407407,-87.75707433407408,27
Public Rack - Milwaukee Ave & Culyer Ave,casual,41.95359336259259,-87.74958714777777,27
Public Rack - Minuteman Park,casual,41.78587107851852,-87.76232890333334,27
Public Rack - Nagel & Higgins,casual,41.97645395851852,-87.78772026148148,27
Public Rack - Nashotah & Northwest Hwy,casual,41.9881307537037,-87.79130019740741,27
Public Rack - Springfield Ave & Lawrence Ave,casual,41.96837634777778,-87.72578623481482,27
Public Rack - St Louis Ave & Berteau Ave,casual,41.95862469185185,-87.71596376296296,27
Public Rack - Tripp Ave & North Ave,casual,41.909931326296295,-87.73173302925926,27
Rockwell St & 57th St,member,41.790159772592595,-87.68959468555555,27
Archer Ave & 43rd St,member,41.818785143846156,-87.70064316615385,26
Damen Ave & 33rd St,casual,41.83409995153846,-87.6755894676923,26
Public Rack - Avers Ave & Archer Ave,casual,41.80204164846154,-87.71978412730769,26
Public Rack - Christiana Ave & Archer Ave,casual,41.81054935269231,-87.70931655615384,26
Public Rack - Karlov Ave & Kamerling Ave,casual,41.907961154999995,-87.72944178,26
Public Rack - Lavergne & Lawrence,casual,41.96823239115385,-87.75211790384616,26
Public Rack - N Narragansett Ave & Grand Ave,member,41.92186697692308,-87.78436821153846,26
Public Rack - Oketo Ave & Belmont Ave,member,41.938795972307695,-87.81120367923077,26
Public Rack - Rockwell & 111th St,member,41.690639265,-87.68806737807692,26
Public Rack - Talman Ave & Pershing Rd,casual,41.82149117769231,-87.69037012961539,26
Racine Ave & 65th St,casual,41.77540611538462,-87.65431052269231,26
Woodlawn Ave & 75th St,member,41.75916643923077,-87.59575491846155,26
Albany Ave & Douglas Blvd,member,41.862485362,-87.7022962544,25
Ellis Ave & 83rd St,member,41.7441269976,-87.599066874,25
Fullerton & Monitor,member,41.9220172316,-87.7712026472,25
Oglesby Ave & 100th St,member,41.7133754312,-87.56585489,25
Public Rack - Austin Ave & Roscoe St,member,41.9407898992,-87.7787032848,25
Public Rack - Christiana & Lincoln,casual,41.9933991628,-87.712607068,25
Public Rack - Evans Ave & 63rd St,member,41.7803073928,-87.6083619556,25
Public Rack - Karlov Ave & Lawrence Ave,member,41.9684504432,-87.730009848,25
Public Rack - Keystone Ave & Irving Park Rd,casual,41.9522695196,-87.7299499068,25
Public Rack - Kimball Ave & Lawrence Ave,casual,41.9681344208,-87.7131227572,25
Public Rack - Komensky Ave & 63rd St,casual,41.7790319892,-87.7226534076,25
Public Rack - N Narragansett Ave & Grand Ave,casual,41.9216220268,-87.7839562568,25
Public Rack - Pulaski Rd & Fullerton Ave,casual,41.922562832000004,-87.7286984924,25
Public Rack - Sawyer Ave & Lawrence Ave,casual,41.96868936,-87.709728862,25
Public Rack - Throop St & 109th Pl,member,41.6907714216,-87.6506626204,25
Ashland Ave & 66th St,casual,41.77407351916666,-87.66378568375,24
Central Park Ave & Douglas Blvd,member,41.861667403333335,-87.71708703875,24
Halsted St & 56th St,member,41.79302114625,-87.64502951333333,24
Halsted St & 59th St,casual,41.78756404875,-87.64487810916667,24
Halsted St & 73rd St,member,41.76165071333333,-87.64411155916666,24
Lavergne Ave & 46th St,casual,41.80972812541667,-87.74907801416667,24
Lawndale Ave & 111th St,member,41.69131287916667,-87.71287334666667,24
Public Rack - Avondale Ave & Addison St,member,41.94769594666667,-87.7199186675,24
Public Rack - Fullerton Ave & Narragansett Ave,member,41.92349195833334,-87.78613927958334,24
Public Rack - Kilbourn Ave & Fullerton Ave,casual,41.920371583333335,-87.73998386083333,24
Public Rack - Neva & Foster,member,41.97420030666667,-87.80649441208334,24
Public Rack - State ST & 42nd St,casual,41.8195529875,-87.62810394333333,24
Public Rack - Western Ave & 47th Pl,member,41.80928205833334,-87.68176039916668,24
State St & 123rd St,casual,41.67066162875,-87.62267525333334,24
Avenue O & 134th St,member,41.65183739826087,-87.54019881043479,23
Marquette Ave & 89th St,member,41.733675518695655,-87.55840630956521,23
Olive Harvey College,casual,41.70955215869565,-87.59023427913043,23
Phillips Ave & 83rd St,casual,41.74453591826087,-87.56507694086956,23
Public Rack - Hiawatha & Mendota,casual,42.00711087,-87.77805518608696,23
Public Rack - Karlov Ave & Milwaukee Ave,casual,41.941470269565215,-87.72987258173913,23
Public Rack - Keating & Peterson,member,41.990107254347826,-87.74718282086957,23
Public Rack - Kimball Ave & Carmen Ave,casual,41.972052697826086,-87.71174884652174,23
Public Rack - Michigan Ave & 96th St,casual,41.71911058043478,-87.62053344652173,23
Public Rack - Sayer & Northwest Hwy,member,41.99236295304348,-87.80134871956521,23
Torrence Ave & 106th St,member,41.70282328217392,-87.55978725782609,23
Troy St & Jackson Blvd,member,41.87903275304348,-87.70232464217392,23
Ada St & 113th St,casual,41.687565752727274,-87.65540826545454,22
Bloomingdale Ave & Harlem Ave,member,41.911294184545454,-87.80731297681818,22
Harding Ave & 26th St,member,41.84229586681818,-87.72165727545455,22
Public Rack - Ford City Mall,casual,41.75754253727273,-87.74122923818182,22
Public Rack - Karlov Ave & Lawrence Ave,casual,41.96843415045455,-87.73003104909091,22
Public Rack - Komensky Ave & 31st St,casual,41.84,-87.73,22
Public Rack - Lawrence Ave & Kimball Ave,member,41.968652872727276,-87.71209038045454,22
Public Rack - Leamington & Elston,casual,41.97817703545454,-87.75681465045454,22
Public Rack - Martin Luther King Dr & 44th St,casual,41.814238303636365,-87.6164187759091,22
Public Rack - McCormick Blvd & Devon Ave,casual,41.99879708454546,-87.71064748045454,22
Public Rack - Norwood Park Station ,member,41.99212870318182,-87.79917243545455,22
Public Rack - Rockwell Ave & Touhy Ave ,casual,42.01092324545454,-87.69808569318182,22
Public Rack - Spaulding Ave & Bryn Mawr Ave,member,41.98107455318181,-87.71047419727272,22
Washtenaw Ave & Madison St,member,41.88018151136364,-87.69054816818182,22
Whipple St & Roosevelt Rd,member,41.867179740454546,-87.70145272818182,22
Buckingham Fountain (Columbus/Balbo),member,41.872928304761906,-87.62260509761904,21
Commercial Ave & 100th St,casual,41.71331617761905,-87.55112022571429,21
Commercial Ave & 100th St,member,41.71331414380953,-87.55115241714286,21
Lamon Ave & Chicago Ave,member,41.896580188095236,-87.74874127190476,21
Public Rack - Bishop St & 46th St,member,41.80975785761905,-87.66111985142857,21
Public Rack - Brainerd Park,member,41.72985411714286,-87.65023624333334,21
Public Rack - Cottage Grove & 86th St,member,41.73833539428571,-87.60428013904762,21
Public Rack - Kedzie Ave & 58th St,casual,41.78888370523809,-87.70232812238095,21
Public Rack - Kildare Ave & North Ave,member,41.90994085380952,-87.73223318047619,21
Public Rack - Laramie Ave & Belmont Ave,member,41.93882939142857,-87.75626941809524,21
Public Rack - Laramie Ave & Fullerton Ave,casual,41.92213674904762,-87.75834153285714,21
Public Rack - Martin Luther King Dr & 44th St,member,41.814257414761904,-87.61641135333333,21
Public Rack - Monticello & Lawrence,casual,41.968311645238096,-87.7195295147619,21
Public Rack - Prairie Ave & Garfield Blvd S,member,41.79395916428572,-87.61902102,21
Public Rack - Western Ave & 110th St,casual,41.69252466190476,-87.68077177761906,21
Central Park Ave & Ohio St,member,41.8903671285,-87.7192970185,20
Damen Ave & 33rd St,member,41.834083256999996,-87.6756085885,20
Damen Ave/Coulter St,casual,41.849201153,-87.6756433365,20
Homan Ave & 65th St,member,41.7790409515,-87.709610891,20
Kildare & Cermak,member,41.8505772415,-87.730837683,20
Lavergne Ave & Division St,casual,41.901416167,-87.750596146,20
Lawler Ave & 50th St,member,41.800436651,-87.749787865,20
Oak Park & Wellington,member,41.931373242,-87.7987645665,20
Public Rack - Austin Ave & Roscoe St,casual,41.940794980999996,-87.778726700000007,20
Public Rack - Avers & Granville,member,41.993780221499996,-87.7248965285,20
Public Rack - Calumet Ave & 51st St,casual,41.8021487965,-87.6182754905,20
Public Rack - Central Ave & George St,member,41.9312162765,-87.768295758,20
Public Rack - Cicero Ave & Roscoe St,member,41.9416395905,-87.7481511885,20
Public Rack - Jonathan Y Scammon Public School,member,41.9410437065,-87.73156441500001,20
Public Rack - Karlov Ave & Kamerling Ave,member,41.908685471999995,-87.7296448185,20
Public Rack - Kildare Ave & North Ave,casual,41.9099205935,-87.7325323925,20
